,Unnamed: 0,평점,날짜,제목,내용
586,586,4,21.04.21.,피부염때문에 선크림을 잘 못바르는데 자극이 적기로 유명해서 사봤어요 손등에 발라봤는데 잘 발리더라구요 안뒤집어졌으면 좋겠어요 ,피부염때문에 선크림을 잘 못바르는데 자극이 적기로 유명해서 사봤어요 손등에 발라봤는데 잘 발리더라구요 안뒤집어졌으면 좋겠어요 
587,587,5,피엠제이.,원래쓰던제품입니다무난합니다,원래쓰던제품입니다무난합니다
588,588,5,21.05.25.,선크림 쭉 이것만 써요ㅎㅎ 샘플 감사합니다,선크림 쭉 이것만 써요ㅎㅎ 샘플 감사합니다
589,589,4,21.05.18.,수부지인데 저랑은 안맞앗어요ㅠ 좁쌀이납니다ㅎㅎ 남친은 잘맞아서 제꺼도 줬네요,수부지인데 저랑은 안맞앗어요ㅠ 좁쌀이납니다ㅎㅎ 남친은 잘맞아서 제꺼도 줬네요
590,590,5,21.05.06.,선크림은 이걸로 정착했어요유분기 있는거 싫어하는데 끈적이지 않고 너무 좋아요,선크림은 이걸로 정착했어요유분기 있는거 싫어하는데끈적이지 않고 너무 좋아요
591,591,5,21.05.14.,여름이라 선크림이 필요했는데 검색해보니까 젤 괜찮은 제품인것 같아서 주문했어요,여름이라 선크림이 필요했는데 검색해보니까 젤 괜찮은 제품인것 같아서 주문했어요
592,592,5,피엠제이.,배송도 빠르고 포장상태도 좋아요,배송도 빠르고 포장상태도 좋아요
593,593,5,피엠제이.,원래 쓰던건데 올리브영은 비싸서 여기서 샀습니다짜리 개라 오래쓸거같아요,원래 쓰던건데 올리브영은 비싸서 여기서 샀습니다짜리 개라 오래쓸거같아요
594,594,5,21.05.20.,사용하면서 이렇게 좋은건 처음이네요제가 유분이 많은 피부인데 너무 잘 맞아요,사용하면서 이렇게 좋은건 처음이네요제가 유분이 많은 피부인데 너무 잘 맞아요
595,595,5,21.04.24.,너무 좋아요  올리브영보다 싸게 사고 싶어서 찾다가 주문했는데 잘쓸게요,너무 좋아요  올리브영보다 싸게 사고 싶어서 찾다가 주문했는데 잘쓸게요
596,596,5,21.05.01.,몇 통째 사용중이에요 건성에 피부가 예민한 편인데 자극없이 발림이 좋아요,몇 통째 사용중이에요 건성에 피부가 예민한 편인데 자극없이 발림이 좋아요
597,597,5,21.04.23.,닥터지는 워낙 유명해서 블라인드 구매했는데 맘에 듭니다 복합성인 저한테두 너무 좋고 순해서 좋아여 재구매 의사 백퍼센뜌,닥터지는 워낙 유명해서 블라인드 구매했는데 맘에 듭니다 복합성인 저한테두 너무 좋고 순해서 좋아여 재구매 의사 백퍼센뜌
598,598,5,피엠제이.,무기자차이면서 트러블없고 백탁도 거의 없는편라 사계절 잘 쓰고 있습니다,무기자차이면서 트러블없고 백탁도 거의 없는편라 사계절 잘 쓰고 있습니다
599,599,5,21.05.09.,늘 쓰던 제품이라 구매합니다 배송도 엄청 빨랐고 사용기한도 넉넉했어요,늘 쓰던 제품이라 구매합니다 배송도 엄청 빨랐고 사용기한도 넉넉했어요
600,600,5,21.05.09.,여름다가오기 전에 구매했습니다 전부터 쓰던 제품인데 사용감이 좋아요,여름다가오기 전에 구매했습니다 전부터 쓰던 제품인데 사용감이 좋아요
601,601,5,21.05.21.,저희신랑은 유분없는 걸 좋아하는데 이 제품은 산뜻해서 잘 사용하네요,저희신랑은 유분없는 걸 좋아하는데 이 제품은 산뜻해서 잘 사용하네요
602,602,5,21.05.18.,딸래미 여드름 피부에 써보려고 구매했,딸래미 여드름 피부에 써보려고 구매했어요자극적이지 않는것 같아요
603,603,4,21.05.02.,원래 쓰던건데  이라 구매했어요 번들거리지 않고 백탁없어 좋아요,원래 쓰던건데  이라 구매했어요번들거리지 않고 백탁없어 좋아요
604,604,3,21.05.09.,써보지 않아서 모르겠지만 평이 좋고 성분이 착해서 구입했어요 써보고 괜찮으면 또 구매할게요,써보지 않아서 모르겠지만 평이 좋고 성분이 착해서 구입했어요 써보고 괜찮으면 또 구매할게요
605,605,5,21.05.27.,엄청조라어루어어어우,엄청조라어루어어어우
606,606,4,21.05.04.,아직 써보진 않았지만 트러블 안나고 잘 맞았음 좋겠네요 ㅎㅎ,아직 써보진 않았지만 트러블 안나고 잘 맞았음 좋겠네요 ㅎㅎ
607,607,5,피엠제이.,무기자차라서 백탁이 살짝있지만 순해서 눈안따갑고 좋아요,무기자차라서 백탁이 살짝있지만 순해서 눈안따갑고 좋아요
608,608,5,21.05.08.,처음써봤는데 좋네요 좀더발림성이 부드러웠으면 좋겠어요,처음써봤는데 좋네요 좀더발림성이 부드러웠으면 좋겠어요
609,609,5,21.05.13.,여름에 꼭 쓰는 썬크림이에여아주 적당한 백탁과 좋은 발림성마무리는 보송보송너무좋나여,여름에 꼭 쓰는 썬크림이에여아주 적당한 백탁과 좋은 발림성마무리는 보송보송너무좋나여
610,610,5,21.05.08.,계속 쓰고있어요눈따가움없고 건조하지 않아서 좋네요,계속 쓰고있어요눈따가움없고 건조하지 않아서 좋네요
611,611,5,21.04.13.,요즘엔 마스크를 쓰다보니 피부가 예민,요즘엔 마스크를 쓰다보니 피부가 예민해져서 순하고 성분도 좋은 선크림을 알아보다가 구매했어요 받자마자 테스트해봤는데 발림도 좋고 백탁도 없고 끈적임도 없어서 무리없이 잘 사용할 수 있겠어요
612,612,5,피엠제이.,성분도좋고 찐뜩하지도 않고 닥터지썬크림 넘좋아요,성분도좋고 찐뜩하지도 않고 닥터지썬크림 넘좋아요
613,613,4,21.05.19.,소문듣고 구매했어요 꾸준히 써봐야죠 배송도 빠름,소문듣고 구매했어요 꾸준히 써봐야죠 배송도 빠름
614,614,5,21.04.30.,꾸준히 잘 사용 할꺼 같아요 배송 빠르게 잘 왔어요,꾸준히 잘 사용 할꺼 같아요배송 빠르게 잘 왔어요
615,615,5,21.05.01.,배송도빠르고 생각보다 저렴하게 구입할 수 있어요,배송도빠르고 생각보다 저렴하게 구입할 수 있어요
616,616,5,21.05.12.,계속 사용하는 제품인데 저렴하게 구매해서 좋아요,계속 사용하는 제품인데 저렴하게 구매해서 좋아요
617,617,5,21.05.08.,세일할 때 잘 구매했어요 늘 사용하는 제품입니다,세일할 때 잘 구매했어요 늘 사용하는 제품입니다
618,618,4,21.05.04.,발림성도 느껴지는 촉감도 좋고 나한테 딱입니다,발림성도 느껴지는 촉감도 좋고 나한테 딱입니다
619,619,5,21.05.15.,뭔가 디게 뽀송해지고 지성분들한테 좋을꺼같아요,뭔가 디게 뽀송해지고 지성분들한테 좋을꺼같아요
620,620,4,21.05.01.,발림성이나 톤업이 만족스러워서 구매다시 합니다,발림성이나 톤업이 만족스러워서 구매다시 합니다
621,621,4,21.04.29.,이번에 썬크림 바꿔봤어요발림성 좋아요챙겨주신 샘플 써보고 좋으면 구입하겠어요,이번에 썬크림 바꿔봤어요발림성 좋아요챙겨주신 샘플 써보고 좋으면 구입하겠어요
622,622,5,21.05.02.,괜찮아요,닥터지 톤업만 사용했었는데 마일드도 괜찮네요
623,623,5,21.05.12.,좋아요 환절기랑 겨울 빼놓고 맨날 이것만 써요,좋아요 환절기랑 겨울 빼놓고 맨날 이것만 써요
624,624,5,21.05.01.,믿고쓰는 닥터지 넘 좋아요 샘플도 감사해요,믿고쓰는 닥터지 넘 좋아요 샘플도 감사해요
625,625,5,21.05.14.,지성피부라 여름에 사용하려고 구매했습니당,지성피부라 여름에 사용하려고 구매했습니당
626,626,5,피엠제이.,순한 무기자차 찾고 있었는데 정말 만족해요,순한 무기자차 찾고 있었는데 정말 만족해요
627,627,5,21.05.16.,여름대비선크림필요해서주문했어요 좋아요,여름대비선크림필요해서주문했어요 좋아요
628,628,5,21.05.12.,백탁현상 없어요 안바른거처럼 좋아요,백탁현상 없어요 안바른거처럼 좋아요
629,629,5,21.05.10.,선크림으로 닥터지 유명하대서 사봤어요,선크림으로 닥터지 유명하대서 사봤어요
630,630,4,21.05.10.,좋ㅇㅏ요 닥터지선크림좋은건다아는사실,좋ㅇㅏ요 닥터지선크림좋은건다아는사실
631,631,5,21.05.21.,아직 써보진 않았어요 배송빨라 좋네요,아직 써보진 않았어요 배송빨라 좋네요
632,632,5,21.05.07.,늘 쓰는제품이예요 배송 빠르고 좋아요,늘 쓰는제품이예요배송 빠르고 좋아요
633,633,5,21.05.06.,항상 사용하던 제품이라 구매했어요,항상 사용하던 제품이라 구매했어요
634,634,5,21.05.06.,사용감이 좋아요 눈시린거조금있어요,사용감이 좋아요 눈시린거조금있어요
635,635,5,21.05.18.,사용하는 제품인데 라방해서 구매요,사용하는 제품인데 라방해서 구매요
636,636,5,21.05.06.,사용하던제품이라가볍고너무좋아요,사용하던제품이라가볍고너무좋아요
637,637,5,21.05.07.,만족스러워용 배송도 담에도 살게용,만족스러워용 배송도 담에도 살게용
638,638,5,21.05.12.,백태현상없이 남편이 좋다구하네요,백태현상없이 남편이 좋다구하네요
639,639,5,21.05.18.,무엇보다 눈이 안 따가와서 좋아요,무엇보다 눈이 안 따가와서 좋아요
640,640,3,21.04.30.,맘에듭니다 면세에서 써보고 반함,맘에듭니다 면세에서 써보고 반함
641,641,5,21.05.10.,안사는 이유가 궁금한 제품이에요,안사는 이유가 궁금한 제품이에요
642,642,4,21.05.18.,복합성 피부인데 잘 맞는거같아요,복합성 피부인데 잘 맞는거같아요
643,643,5,21.05.21.,배송도빠르고 백탁없어서 좋아요,배송도빠르고 백탁없어서 좋아요
644,644,5,21.05.12.,한 달 정도 사용중인데 좋습니다,한 달 정도 사용중인데 좋습니다
645,645,5,21.05.03.,너무좋아요 그래서이거만삽니다,너무좋아요 그래서이거만삽니다
646,646,5,21.05.10.,묽고 바르기 쉬워서 좋아요ㅎㅎ,묽고 바르기 쉬워서 좋아요ㅎㅎ
647,647,5,21.05.05.,순하고 성분도 좋고 아주좋아요,순하고 성분도 좋고 아주좋아요
648,648,5,21.05.05.,저렴한 가격에 잘 산거 같아요,저렴한 가격에 잘 산거 같아요
649,649,5,21.05.08.,처음 써보는데 좋은 거 같아요,처음 써보는데 좋은 거 같아요
650,650,5,피엠제이.,쓰고있던 제품 저렴히 샀어요,쓰고있던 제품 저렴히 샀어요
651,651,4,21.05.18.,유분기 많이 없다고 해서 주문했어요여드름피부라 잘 맞았으면 좋겠어요,유분기 많이 없다고 해서 주문했어요여드름피부라 잘 맞았으면 좋겠어요
652,652,5,21.05.20.,이가격에이만한제품있을까요,이가격에이만한제품있을까요
653,653,5,21.05.12.,좋아서 몇통째 쓰는 중이에요,좋아서 몇통째 쓰는 중이에요
654,654,5,21.05.15.,기름지지도않고 딱 좋아요 ㅔ,기름지지도않고 딱 좋아요 ㅔ
655,655,5,21.05.20.,소문만큼 좋네요 정말 만족합,소문만큼 좋네요 정말 만족합
656,656,5,피엠제이.,인생 썬크림이네요 너무좋음,인생 썬크림이네요 너무좋음
657,657,5,21.04.26.,배송빠르고포장도만족냄새도좋고발림성좋아요여드름난아들도만족스러워하네요,배송빠르고포장도만족냄새도좋고발림성좋아요여드름난아들도만족스러워하네요
658,658,5,21.05.25.,좋아요 ㅎㅎㅎ,좋아요 ㅎㅎㅎ
659,659,5,피엠제이.,진짜 안바른거 같이 순해요,진짜 안바른거 같이 순해요
660,660,5,21.05.21.,굉장히 건조해집니다 처음은 촉촉한데 이후로 거ㅣㅇ장히 건조해요 근ㄷㅔ 저는 지성이라 좋더라고요 너무 건조해질때도있디만암튼 굿,굉장히 건조해집니다 처음은 촉촉한데 이후로 거ㅣㅇ장히 건조해요 근ㄷㅔ 저는 지성이라 좋더라고요 너무 건조해질때도있디만암튼 굿
661,661,5,17.08.03.,두통째 사용중이에요,무기자차로 성분 좋다는거 찾아서 미샤 이니스프리 순한제품 골라썼는데요 이제품이 제일 백탁현상이 적고 민감한 피부인데 트러블 없이 잘 사용하고 있습니다이니스프리 갈색통에든 썬크림도 좋았는데 그건 백탁현상이 조금 있어요 그래도 두제품은 위에 화장덧할때 덜 밀리는 편이라 좋아합니다
662,662,5,21.04.17.,만족합니다 번창 하세요 ,만족합니다 번창 하세요 
663,663,5,21.05.16.,오래 쓸거같아서 좋아요,오래 쓸거같아서 좋아요
664,664,5,피엠제이.,친구가 추천해줘서 사용하게 되었습니다조금 더 묽고 백탁도 없을거라 생각했는데 조금 아쉬움은 남네요 사용 잘 하겠습니다,친구가 추천해줘서 사용하게 되었습니다조금 더 묽고 백탁도 없을거라 생각했는데 조금 아쉬움은 남네요 사용 잘 하겠습니다
665,665,5,21.05.11.,추천받아샀는데 좋아요,추천받아샀는데 좋아요
666,666,5,21.05.19.,빨리와서ㅜ좋아용ㅋㅋ,빨리와서ㅜ좋아용ㅋㅋ
667,667,5,피엠제이.,싸게사서 너무 좋아요,싸게사서 너무 좋아요
668,668,5,21.05.13.,항상쓰는 제붐입니다,항상쓰는 제붐입니다
669,669,5,21.05.12.,닥터지 선크림 좋아요,닥터지 선크림 좋아요
670,670,5,피엠제이.,만족해요 맘에들어요,만족해요 맘에들어요
671,671,5,21.05.07.,저렴하게 구입했네요,저렴하게 구입했네요
672,672,5,21.05.20.,소문대로 대박이네요,소문대로 대박이네요
673,673,5,21.05.11.,믿고 쓰는 닥터지 ㅎ,믿고 쓰는 닥터지 ㅎ
674,674,4,21.05.20.,닥터지 그린 마일드,닥터지 그린 마일드
675,675,5,21.05.19.,재구매했어요,재구매했어요
676,676,5,21.04.23.,배송도빠르고 딥클렌징이랑 블랙해드팩도 챙겨주셔서 정말감사합니다워낙선크림은 여기유명해서 자주사용하고있습니다,배송도빠르고 딥클렌징이랑 블랙해드팩도 챙겨주셔서 정말감사합니다워낙선크림은 여기유명해서 자주사용하고있습니다
677,677,5,20.12.21.,항상 쓰는 제품이에요발림성 다른 제품에 비해 밀리지도 않고 좋아요그리고 발랐던 시기에는 촉촉한데시간이 지나면 매트해져서 기초는 어느정도 해줘야 할 것 같네요,항상 쓰는 제품이에요발림성 다른 제품에 비해 밀리지도 않고 좋아요그리고 발랐던 시기에는 촉촉한데시간이 지나면 매트해져서 기초는 어느정도 해줘야 할 것 같네요
678,678,5,21.05.18.,후기들이 좋아서 구매했습니다 한달 써보고 후기남길게요,후기들이 좋아서 구매했습니다 한달 써보고 후기남길게요
679,679,5,20.12.06.,늘 쓰던제품이라 할인해서 쟁여두려고 잔뜩 샀어요 제일 좋은점은 바르고나서 뽀송하게 마무리되서 좋아요 유통기한도 넉넉합니다,늘 쓰던제품이라 할인해서 쟁여두려고 잔뜩 샀어요 제일 좋은점은 바르고나서 뽀송하게 마무리되서 좋아요 유통기한도 넉넉합니다
680,680,4,21.05.05.,닥터지 크림 쓰는데 좋아서 선크림도 사게되었구요 배송도 빠르게 왔습니다 잘쓰겠습니다,닥터지 크림 쓰는데 좋아서 선크림도 사게되었구요 배송도 빠르게 왔습니다 잘쓰겠습니다
